meta_ID,meta_yearID,meta_teamID,meta_franchID,ctx_mlb_rpg,ctx_era_1,ctx_era_2,ctx_era_3,ctx_era_4,ctx_era_5,ctx_era_6,ctx_era_7,ctx_era_8,ctx_decade_1910,ctx_decade_1920,ctx_decade_1930,ctx_decade_1940,ctx_decade_1950,ctx_decade_1960,ctx_decade_1970,ctx_decade_1980,ctx_decade_1990,ctx_decade_2000,ctx_decade_2010,raw_R,raw_RA,raw_AB,raw_H,raw_2B,raw_3B,raw_HR,raw_BB,raw_SO,raw_SB,raw_ER,raw_CG,raw_SHO,raw_SV,raw_IPouts,raw_HA,raw_HRA,raw_BBA,raw_SOA,raw_E,raw_DP,season_G,core_R_pg,core_RA_pg,core_RDiff_pg,core_Pythag_win_pct,core_R_adj,core_RA_adj,core_RDiff_adj,bat_AVG,bat_OBP_approx,bat_SLG,bat_OPS_approx,bat_ISO,bat_HR_per_AB,bat_BB_rate_approx,bat_SO_rate_approx,bat_XBH_per_H,bat_SB_per_onbase_approx,pitch_ERA,pitch_WHIP,pitch_K_BB,pitch_K9,pitch_BB9,pitch_H9,pitch_HR9,pitch_CG_pg,pitch_SHO_pg,pitch_SV_pg,field_FP,field_E_pg,field_DP_pg,target_W,target_W_pct
1494,1904,PHA,NYY,3.725780624499599,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,557,503,5088,1266,197,77,31,313,605.0,137,355,136,26,0,4083,1149,13,366,887,250,67.0,155.0,3.5935483870967744,3.2451612903225806,0.34838709677419355,0.546518671962013,0.9645088504316905,0.8710017087381334,0.09350714169355707,0.24882075471698112,0.29235326791334937,0.33608490566037735,0.6284381735737268,0.08726415094339623,0.006092767295597485,0.05795223106832068,0.1120162932790224,0.24091627172195892,0.08676377454084863,2.35,1.1131520940484938,2.4234972677595628,5.865540044085232,2.420279206465834,7.59808963997061,0.08596620132255695,0.8774193548387097,0.16774193548387098,0.0,0.959,1.6129032258064515,0.432258064516129,81.0,0.5225806451612903
1186,1973,ML4,LAD,4.214101904271745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,708,731,5526,1399,229,40,145,563,977.0,110,643,50,11,28,4362,1476,119,623,671,145,167.0,162.0,4.37037037037037,4.512345679012346,-0.1419753086419753,0.48537818531193994,1.0370822703504676,1.070772796082192,-0.03369052573172423,0.25316684762938835,0.32222039743800296,0.3878031125588129,0.7100235099968158,0.13463626492942454,0.02623959464350344,0.09246181639021185,0.16045327640006568,0.29592566118656183,0.05606523955147808,3.98,1.4436038514442917,1.0770465489566614,4.153370013755159,3.856258596973865,9.13617606602476,0.7365887207702889,0.30864197530864196,0.06790123456790123,0.1728395061728395,0.977,0.8950617283950617,1.0308641975308641,74.0,0.4567901234567901
1574,1989,OAK,OAK,4.132241215574549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,712,576,5416,1414,220,25,127,562,855.0,157,497,17,20,57,4344,1287,103,510,930,129,159.0,162.0,4.395061728395062,3.5555555555555554,0.8395061728395061,0.5957784037083003,1.063602413099684,0.8604424016087331,0.20316001149095086,0.26107828655834564,0.33054533288725324,0.38127769571639586,0.7118230286036491,0.12019940915805022,0.02344903988183161,0.09401137504182,0.14302442288390765,0.26308345120226306,0.07945344129554656,3.09,1.2410220994475138,1.8235294117647058,5.780386740331492,3.169889502762431,7.999309392265194,0.6401933701657458,0.10493827160493827,0.12345679012345678,0.35185185185185186,0.979,0.7962962962962963,0.9814814814814815,99.0,0.6111111111111112
679,1975,CIN,CIN,4.21277145811789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,840,586,5581,1515,278,37,124,691,916.0,168,546,22,8,50,4377,1422,112,487,663,102,173.0,162.0,5.185185185185185,3.617283950617284,1.5679012345679013,0.6590245366230486,1.2308251792756242,0.8586470893518046,0.37217808992381973,0.2714567281849131,0.3517219387755102,0.40118258376635013,0.7529045225418604,0.129725855581437,0.02221824045869916,0.11017219387755102,0.14604591836734693,0.28976897689768977,0.07615593834995467,3.37,1.3084304318026045,1.3613963039014374,4.089787525702536,3.0041124057573683,8.771761480466072,0.6908841672378342,0.13580246913580246,0.04938271604938271,0.30864197530864196,0.984,0.6296296296296297,1.0679012345679013,108.0,0.6666666666666666
696,1993,CIN,CIN,4.597620096959012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,722,785,5517,1457,261,28,137,485,1025.0,142,719,11,8,37,4302,1510,158,508,996,120,133.0,162.0,4.45679012345679,4.845679012345679,-0.3888888888888889,0.4618007809162739,0.969368940771037,1.053953765242748,-0.08458482447171098,0.26409280406017765,0.32355881372875706,0.3960485771252492,0.7196073908540063,0.13195577306507156,0.024832336414718145,0.08080639786737755,0.17077640786404533,0.29238160603980784,0.07312049433573635,4.51,1.407252440725244,1.9606299212598426,6.2510460251046025,3.1882845188284517,9.476987447698745,0.9916317991631799,0.06790123456790123,0.04938271604938271,0.22839506172839505,0.98,0.7407407407407407,0.8209876543209876,73.0,0.4506172839506173
930,1990,DET,DET,4.256294536817102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,750,754,5479,1418,241,32,172,634,952.0,82,698,15,12,45,4290,1401,154,661,856,131,178.0,162.0,4.62962962962963,4.654320987654321,-0.024691358024691357,0.49756650283886755,1.0877136414275763,1.0935147808485235,-0.0058011394209470735,0.2588063515240007,0.3356780631441191,0.4086512137251323,0.7443292768692513,0.14984486220113158,0.03139258988866581,0.10371339767708163,0.15573368231637494,0.3138222849083216,0.03996101364522417,4.39,1.441958041958042,1.2950075642965204,5.387412587412587,4.160139860139861,8.817482517482517,0.9692307692307693,0.09259259259259259,0.07407407407407407,0.2777777777777778,0.979,0.808641975308642,1.0987654320987654,79.0,0.4876543209876543
2148,1978,TEX,TBD,4.103472882968601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,692,632,5347,1353,216,36,132,624,779.0,196,544,54,12,25,4368,1431,108,421,776,153,140.0,162.0,4.271604938271605,3.9012345679012346,0.37037037037037035,0.5413986842662367,1.0409731123119719,0.9507153280074656,0.09025778430450623,0.25303908733869457,0.33110031820465585,0.38096128670282403,0.7120616049074799,0.12792219936412946,0.024686740228165326,0.10450510802210684,0.13046390889298276,0.2838137472283814,0.09914011127971674,3.36,1.271978021978022,1.843230403800475,4.7967032967032965,2.602335164835165,8.845467032967033,0.6675824175824175,0.3333333333333333,0.07407407407407407,0.15432098765432098,0.976,0.9444444444444444,0.8641975308641975,87.0,0.5370370370370371
1949,1959,SFN,SFG,4.383279483037157,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,705,613,5281,1377,239,35,167,473,875.0,81,531,52,12,23,4128,1279,139,500,873,152,118.0,154.0,4.577922077922078,3.9805194805194803,0.5974025974025974,0.5636267155299702,1.044405700261224,0.9081144599434472,0.13629124031777676,0.26074607081992046,0.32151546750086896,0.41412611247869724,0.7356415799795661,0.15338004165877678,0.031622798712365084,0.08220368439346541,0.15206812652068127,0.3202614379084967,0.04378378378378378,3.47,1.2928779069767442,1.746,5.710029069767441,3.270348837209302,8.365552325581396,0.909156976744186,0.33766233766233766,0.07792207792207792,0.14935064935064934,0.974,0.987012987012987,0.7662337662337663,83.0,0.538961038961039
622,1916,CIN,CIN,3.5641539695268647,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,505,617,5254,1336,187,88,14,362,573.0,157,485,86,7,6,4224,1356,35,461,569,228,126.0,155.0,3.2580645161290325,3.9806451612903224,-0.7225806451612903,0.40937047947983013,0.9141200251125893,1.1168555554345891,-0.20273553032199998,0.25428245146555006,0.30235042735042733,0.3313665778454511,0.6337170051958785,0.07708412637990103,0.0026646364674533687,0.06445868945868946,0.10202991452991453,0.21631736526946108,0.09246171967020024,3.1,1.2904829545454546,1.2342733188720174,3.6370738636363638,2.946732954545454,8.667613636363637,0.22372159090909088,0.5548387096774193,0.04516129032258064,0.03870967741935484,0.965,1.4709677419354839,0.8129032258064516,60.0,0.3870967741935484
966,2006,FLO,FLA,4.857760395224372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,758,772,5502,1454,309,42,182,497,1249.0,110,696,6,6,41,4300,1465,166,622,1088,126,166.0,162.0,4.679012345679013,4.765432098765432,-0.08641975308641975,0.4916279998223314,0.9632036092761831,0.9809936495530518,-0.017790040276868813,0.26426753907669936,0.32522087014502415,0.43493275172664486,0.760153621871669,0.1706652126499455,0.03307888040712468,0.08284714119019837,0.2082013668944824,0.36657496561210456,0.056381342901076374,4.37,1.456046511627907,1.7491961414790997,6.8316279069767445,3.905581395348837,9.198837209302326,1.042325581395349,0.037037037037037035,0.037037037037037035,0.25308641975308643,0.979,0.7777777777777778,1.0246913580246915,78.0,0.48148148148148145
88,1921,BSN,ATL,4.855573637103336,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,721,697,5385,1561,209,100,61,377,470.0,94,600,74,11,12,4155,1488,54,420,382,199,122.0,153.0,4.712418300653595,4.555555555555555,0.1568627450980392,0.5154831280652254,0.9705173173863876,0.9382116091793511,0.03230570820703648,0.28987929433611886,0.3363415480735856,0.3998142989786444,0.73615584705223,0.10993500464252554,0.011327762302692664,0.06542867060048595,0.08156889968760847,0.2370275464445868,0.048503611971104234,3.9,1.3776173285198556,0.9095238095238095,2.482310469314079,2.7292418772563174,9.669314079422382,0.35090252707581226,0.48366013071895425,0.0718954248366013,0.0784313725490196,0.969,1.3006535947712419,0.7973856209150327,79.0,0.5163398692810458
179,2015,ATL,ATL,4.250102923013586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,573,760,5420,1361,251,18,100,471,1107.0,69,698,3,10,44,4276,1462,170,550,1148,90,186.0,162.0,3.537037037037037,4.691358024691358,-1.154320987654321,0.3735886656330831,0.8322238545999868,1.103822215525288,-0.2715983609253011,0.2511070110701107,0.3109828552028518,0.359409594095941,0.6703924492987927,0.10830258302583029,0.01845018450184502,0.07995246986929214,0.1879137667628586,0.27112417340191036,0.03766375545851528,4.41,1.4115996258185222,2.0872727272727274,7.248830682881199,3.4728718428437793,9.231524789522918,1.0734331150608045,0.018518518518518517,0.06172839506172839,0.2716049382716049,0.985,0.5555555555555556,1.1481481481481481,67.0,0.41358024691358025
1624,1931,PHI,PHI,4.810679611650485,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,684,828,5375,1502,299,52,81,437,492.0,42,692,60,6,16,4080,1603,75,511,499,204,149.0,155.0,4.412903225806452,5.341935483870968,-0.9290322580645162,0.4134718852850636,0.9173138895218256,1.1104326031053677,-0.1931187135835422,0.27944186046511627,0.3336200963523744,0.39962790697674416,0.7332480033291185,0.1201860465116279,0.015069767441860464,0.0751892635925671,0.08465244322092223,0.28761651131824234,0.021660649819494584,4.58,1.5544117647058824,0.9765166340508806,3.3022058823529408,3.3816176470588237,10.608088235294119,0.4963235294117647,0.3870967741935484,0.03870967741935484,0.1032258064516129,0.966,1.3161290322580645,0.9612903225806452,66.0,0.4258064516129032
708,2007,CIN,CIN,4.796791443850268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,783,853,5607,1496,293,23,204,536,1113.0,97,796,6,7,34,4349,1605,198,482,1068,95,155.0,162.0,4.833333333333333,5.265432098765432,-0.43209876543209874,0.46090567620133277,1.0076179858788552,1.0976987764427375,-0.09008079056388232,0.26680934546103086,0.3307830050463943,0.43641876226145887,0.7672017673078532,0.16960941680042801,0.03638309256286784,0.08725378479570242,0.18118183298062837,0.34759358288770054,0.04773622047244094,4.94,1.4396412968498504,2.215767634854772,6.630489767762704,2.9924120487468384,9.964359622901815,1.2292481030121867,0.037037037037037035,0.043209876543209874,0.20987654320987653,0.984,0.5864197530864198,0.9567901234567902,72.0,0.4444444444444444
2189,1983,TOR,TEX,4.307728781412992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,795,726,5581,1546,268,58,167,510,810.0,131,661,43,8,32,4335,1434,145,517,835,115,148.0,162.0,4.907407407407407,4.481481481481482,0.42592592592592593,0.5414420931095647,1.1392099308995292,1.0403351067082494,0.09887482419127988,0.2770112882995879,0.33754720078804795,0.4355850206056262,0.7731322213936742,0.15857373230603833,0.029922952875828704,0.08373009358069282,0.13298308980462978,0.3188874514877102,0.06371595330739299,4.12,1.3501730103806229,1.6150870406189555,5.200692041522491,3.220069204152249,8.931487889273356,0.903114186851211,0.2654320987654321,0.04938271604938271,0.19753086419753085,0.981,0.7098765432098766,0.9135802469135802,89.0,0.5493827160493827
1302,1982,MIN,MIN,4.297579496915045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,657,819,5544,1427,234,44,148,474,887.0,38,752,26,7,30,4299,1484,208,643,812,105,162.0,162.0,4.055555555555555,5.055555555555555,-1.0,0.4005120262566153,0.9436836615743297,1.1763727836063562,-0.23268912203202652,0.2573953823953824,0.31588567630442005,0.39556277056277056,0.7114484468671907,0.13816738816738816,0.026695526695526696,0.07876370887337986,0.14739115985377202,0.2985283812193413,0.019989479221462388,4.72,1.4842986741102582,1.2628304821150855,5.099790648988137,4.038381018841591,9.320307048150733,1.3063503140265178,0.16049382716049382,0.043209876543209874,0.18518518518518517,0.982,0.6481481481481481,1.0,60.0,0.37037037037037035
868,1927,DET,DET,4.75121359223301,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,845,805,5299,1533,282,100,51,587,420.0,141,638,75,5,17,4161,1542,52,577,421,209,173.0,156.0,5.416666666666667,5.160256410256411,0.2564102564102564,0.522171615747895,1.1400595998297147,1.0860922814945804,0.05396731833513442,0.2892998678996037,0.3601766904519198,0.4091337988299679,0.7693104892818877,0.11983393093036421,0.009624457444800906,0.09972816853550799,0.07135575942915393,0.28245270711024134,0.06650943396226415,4.14,1.5277577505407354,0.729636048526863,2.7317952415284785,3.744051910598414,10.005767844268206,0.33741888968997835,0.4807692307692308,0.03205128205128205,0.10897435897435898,0.967,1.3397435897435896,1.108974358974359,82.0,0.5256410256410257
652,1948,CIN,CIN,4.578819725141472,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,588,752,5127,1266,221,37,104,478,586.0,42,667,40,8,20,4029,1410,104,572,599,153,135.0,153.0,3.843137254901961,4.915032679738562,-1.0718954248366013,0.38931389095111496,0.839329234518666,1.0734278645544846,-0.2340986300358184,0.24692802808660036,0.31115075825156113,0.36532085039984397,0.6764716086514051,0.1183928223132436,0.020284766920226252,0.08528099910793933,0.10454950936663693,0.2859399684044234,0.02408256880733945,4.47,1.4758004467609829,1.0472027972027973,4.014147431124348,3.833209233060313,9.448994787788534,0.6969471332836932,0.26143790849673204,0.05228758169934641,0.13071895424836602,0.973,1.0,0.8823529411764706,64.0,0.41830065359477125
2210,2006,TOR,TOR,4.857760395224372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,809,754,5596,1591,348,27,199,514,906.0,65,694,6,6,42,4285,1447,185,504,1076,99,157.0,162.0,4.993827160493828,4.654320987654321,0.3395061728395062,0.5321665094225617,1.028010184570491,0.9581207406256491,0.06988944394484177,0.28431022158684777,0.3445171849427169,0.4628305932809149,0.8073477782236318,0.17852037169406715,0.03556111508220157,0.08412438625204582,0.14828150572831425,0.360779384035198,0.030878859857482184,4.37,1.3659276546091015,2.134920634920635,6.779929988331389,3.175729288214703,9.117619603267212,1.1656942823803969,0.037037037037037035,0.037037037037037035,0.25925925925925924,0.984,0.6111111111111112,0.9691358024691358,87.0,0.5370370370370371
1883,2004,SEA,SEA,4.813838550247117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,698,823,5722,1544,276,20,136,492,1058.0,110,772,7,7,28,4378,1498,212,575,1036,103,140.0,162.0,4.308641975308642,5.080246913580247,-0.7716049382716049,0.4251984403434899,0.8950532782383113,1.0553421890976078,-0.16028891085929645,0.26983572177560294,0.3276472481493402,0.3963649073750437,0.7240121555243839,0.12652918559944076,0.02376791331702202,0.07917605407145156,0.1702607016414548,0.27979274611398963,0.054027504911591355,4.76,1.4205116491548653,1.8017391304347825,6.389218821379625,3.546139789858383,9.238465052535405,1.3074463225216997,0.043209876543209874,0.043209876543209874,0.1728395061728395,0.983,0.6358024691358025,0.8641975308641975,63.0,0.3888888888888889
950,2012,DET,DET,4.324485596707819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,726,670,5476,1467,279,39,163,511,1103.0,59,596,9,8,40,4292,1409,151,438,1318,99,127.0,162.0,4.481481481481482,4.135802469135802,0.345679012345679,0.5366586802414101,1.036303944425941,0.9563686539468048,0.07993529047913593,0.2678962746530314,0.33038249540671455,0.42238860482103724,0.7527711002277517,0.15449233016800584,0.029766252739225712,0.085351595122766,0.18423250375814265,0.3278800272665303,0.029828109201213347,3.75,1.2910065237651445,3.009132420091324,8.291239515377447,2.7553588070829447,8.863699906803355,0.9499068033550792,0.05555555555555555,0.04938271604938271,0.24691358024691357,0.983,0.6111111111111112,0.7839506172839507,88.0,0.5432098765432098
1081,1911,BRO,KCR,4.512530315278901,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,539,659,5059,1198,151,71,28,425,683.0,184,516,81,13,10,4113,1310,27,566,533,243,112.0,154.0,3.5,4.279220779220779,-0.7792207792207793,0.4090619511204692,0.7756180580437119,0.94829740306272,-0.17267934501900822,0.2368056928246689,0.2959518599562363,0.311326349080846,0.6072782090370823,0.0745206562561771,0.0055346906503261515,0.0774981765134938,0.12454412837345004,0.20868113522537562,0.11337030191004313,3.39,1.3683442742523706,0.941696113074205,3.49890590809628,3.715536105032823,8.599562363238512,0.17724288840262584,0.525974025974026,0.08441558441558442,0.06493506493506493,0.962,1.577922077922078,0.7272727272727273,64.0,0.4155844155844156
1422,1942,NYA,NYY,4.111739130434783,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,801,507,5305,1429,223,57,108,591,556.0,69,445,88,18,17,4125,1259,71,431,558,142,190.0,154.0,5.201298701298701,3.292207792207792,1.9090909090909092,0.6978225457995544,1.2649875238433976,0.8006849870020007,0.46430253684139694,0.26936852026390196,0.34260515603799185,0.3939679547596607,0.7365731107976525,0.12459943449575872,0.020358152686145145,0.10023744911804613,0.09430122116689281,0.271518544436669,0.03415841584158416,2.91,1.229090909090909,1.294663573085847,3.6523636363636363,2.821090909090909,8.240727272727272,0.4647272727272727,0.5714285714285714,0.11688311688311688,0.11038961038961038,0.976,0.922077922077922,1.2337662337662338,103.0,0.6688311688311688
1846,2004,SDN,SDP,4.813838550247117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,768,705,5573,1521,304,32,139,566,910.0,52,645,3,8,44,4323,1460,184,422,1079,108,146.0,162.0,4.7407407407407405,4.351851851851852,0.3888888888888889,0.5390784449971573,0.9848150683195173,0.904029457246432,0.0807856110730854,0.27292302171182486,0.33995764782537874,0.41378072851247083,0.7537383763378496,0.14085770680064597,0.02494168311501884,0.09219742629092686,0.14823261117445838,0.31229454306377386,0.024916147580258743,4.03,1.3060374739764053,2.556872037914692,6.739070090215129,2.6356696738376124,9.118667591950034,1.1492019430950728,0.018518518518518517,0.04938271604938271,0.2716049382716049,0.982,0.6666666666666666,0.9012345679012346,87.0,0.5370370370370371
495,2008,CHN,CHC,4.650947281713345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,855,671,5588,1552,329,21,184,636,1186.0,87,624,2,8,44,4352,1329,160,548,1264,99,118.0,161.0,5.3105590062111805,4.167701863354037,1.1428571428571428,0.6090851146461066,1.1418230920593975,0.896097420785796,0.2457256712736013,0.2777380100214746,0.35154241645244216,0.44291338582677164,0.7944558022792139,0.16517537580529706,0.0329277022190408,0.10218508997429306,0.19055269922879178,0.3440721649484536,0.03976234003656307,3.87,1.2938878676470587,2.3065693430656933,7.841911764705881,3.3998161764705883,8.245174632352942,0.9926470588235294,0.012422360248447204,0.049689440993788817,0.2732919254658385,0.983,0.6149068322981367,0.7329192546583851,97.0,0.6024844720496895
1684,1993,PHI,PHI,4.597620096959012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,877,740,5685,1555,297,51,156,665,1049.0,91,646,24,11,46,4416,1419,129,573,1117,141,123.0,162.0,5.41358024691358,4.567901234567901,0.845679012345679,0.5770897833265327,1.177474461296675,0.9935360334772401,0.18393842781943498,0.27352682497801234,0.34960629921259845,0.4260334212840809,0.7756397204966794,0.15250659630606855,0.027440633245382585,0.1047244094488189,0.1651968503937008,0.32411575562700967,0.04099099099099099,3.95,1.3532608695652173,1.949389179755672,6.829483695652175,3.503396739130435,8.675951086956522,0.7887228260869565,0.14814814814814814,0.06790123456790123,0.2839506172839506,0.977,0.8703703703703703,0.7592592592592593,97.0,0.5987654320987654
2049,1951,SLN,STL,4.547215496368039,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,683,671,5317,1404,230,57,95,569,492.0,30,609,58,9,23,4161,1391,119,568,546,125,187.0,155.0,4.406451612903226,4.329032258064516,0.07741935483870968,0.5081088070750432,0.9690439383008691,0.9520182761345288,0.017025662166340307,0.26405867970660146,0.3352021746517159,0.3823584728230205,0.7175606474747365,0.11829979311641903,0.01786721835621591,0.09667006455997282,0.0835881753312946,0.2720797720797721,0.015205271160669031,3.95,1.4124008651766402,0.9612676056338029,3.5428983417447726,3.6856524873828405,9.025955299206922,0.772170151405912,0.3741935483870968,0.05806451612903226,0.14838709677419354,0.98,0.8064516129032258,1.206451612903226,81.0,0.5225806451612903
2104,2009,SLN,STL,4.612962962962963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,730,640,5465,1436,294,29,160,528,1041.0,75,586,8,11,43,4322,1407,123,460,1049,96,167.0,162.0,4.506172839506172,3.950617283950617,0.5555555555555556,0.5599070257397745,0.9768499933092465,0.8564164324902983,0.12043356081894821,0.2627630375114364,0.3277156682796596,0.4150045745654163,0.7427202428450759,0.15224153705397986,0.0292772186642269,0.0881027865843484,0.17370265309527783,0.3363509749303621,0.03818737270875764,3.66,1.295927811198519,2.2804347826086957,6.553216103655714,2.8736695974086066,8.789680703378064,0.7683942619157798,0.04938271604938271,0.06790123456790123,0.2654320987654321,0.985,0.5925925925925926,1.0308641975308641,91.0,0.5617283950617284
